program	opt	functions	instrs
rosetta_v06_01089_Polynomial-long-division_polynomial-long-division-3	O2	15	405
rosetta_v06_01089_Polynomial-long-division_polynomial-long-division-3	O3	15	455
rosetta_v06_01096_Population-count_population-count-1	O0	11	190
rosetta_v06_01096_Population-count_population-count-1	O1	11	177
rosetta_v06_01096_Population-count_population-count-1	O2	11	219
rosetta_v06_01096_Population-count_population-count-1	O3	11	219
rosetta_v06_01097_Power-set_power-set	O0	11	149
rosetta_v06_01097_Power-set_power-set	O1	11	134
rosetta_v06_01097_Power-set_power-set	O2	11	134
rosetta_v06_01097_Power-set_power-set	O3	11	499
rosetta_v06_01098_Pragmatic-directives_pragmatic-directives	O0	10	89
rosetta_v06_01098_Pragmatic-directives_pragmatic-directives	O1	10	87
rosetta_v06_01098_Pragmatic-directives_pragmatic-directives	O2	10	89
rosetta_v06_01098_Pragmatic-directives_pragmatic-directives	O3	10	89
rosetta_v06_01100_Primality-by-Wilsons-theorem_primality-by-wilsons-theorem	O0	12	149
rosetta_v06_01100_Primality-by-Wilsons-theorem_primality-by-wilsons-theorem	O1	12	143
rosetta_v06_01100_Primality-by-Wilsons-theorem_primality-by-wilsons-theorem	O2	12	195
rosetta_v06_01100_Primality-by-Wilsons-theorem_primality-by-wilsons-theorem	O3	12	195
rosetta_v06_01101_Primality-by-trial-division_primality-by-trial-division	O0	7	92
rosetta_v06_01101_Primality-by-trial-division_primality-by-trial-division	O1	7	90
rosetta_v06_01101_Primality-by-trial-division_primality-by-trial-division	O2	7	89
rosetta_v06_01101_Primality-by-trial-division_primality-by-trial-division	O3	7	89
rosetta_v06_01102_Prime-conspiracy_prime-conspiracy	O0	14	530
rosetta_v06_01102_Prime-conspiracy_prime-conspiracy	O1	14	399
rosetta_v06_01102_Prime-conspiracy_prime-conspiracy	O2	15	372
rosetta_v06_01102_Prime-conspiracy_prime-conspiracy	O3	15	1027
rosetta_v06_01103_Prime-decomposition_prime-decomposition-3	O1	12	323
rosetta_v06_01103_Prime-decomposition_prime-decomposition-3	O2	12	345
rosetta_v06_01103_Prime-decomposition_prime-decomposition-3	O3	12	460
rosetta_v06_01104_Prime-decomposition_prime-decomposition-4	O0	16	410
rosetta_v06_01104_Prime-decomposition_prime-decomposition-4	O1	16	377
rosetta_v06_01104_Prime-decomposition_prime-decomposition-4	O2	16	582
rosetta_v06_01104_Prime-decomposition_prime-decomposition-4	O3	16	494
rosetta_v06_01106_Prime-decomposition_prime-decomposition-1	O0	15	596
rosetta_v06_01106_Prime-decomposition_prime-decomposition-1	O1	15	493
rosetta_v06_01106_Prime-decomposition_prime-decomposition-1	O2	17	559
rosetta_v06_01106_Prime-decomposition_prime-decomposition-1	O3	16	805
rosetta_v06_01108_Prime-triangle_prime-triangle-1	O0	15	424
rosetta_v06_01108_Prime-triangle_prime-triangle-1	O1	15	348
rosetta_v06_01108_Prime-triangle_prime-triangle-1	O2	19	412
rosetta_v06_01108_Prime-triangle_prime-triangle-1	O3	19	492
rosetta_v06_01109_Prime-triangle_prime-triangle-2	O0	14	294
rosetta_v06_01109_Prime-triangle_prime-triangle-2	O1	13	249
rosetta_v06_01109_Prime-triangle_prime-triangle-2	O2	13	272
rosetta_v06_01109_Prime-triangle_prime-triangle-2	O3	13	711
rosetta_v06_01113_Priority-queue_priority-queue-1	O0	10	340
rosetta_v06_01113_Priority-queue_priority-queue-1	O1	10	254
rosetta_v06_01113_Priority-queue_priority-queue-1	O2	10	268
rosetta_v06_01113_Priority-queue_priority-queue-1	O3	10	264
rosetta_v06_01115_Priority-queue_priority-queue-2	O0	6	60
rosetta_v06_01115_Priority-queue_priority-queue-2	O1	6	60
rosetta_v06_01115_Priority-queue_priority-queue-2	O2	6	60
rosetta_v06_01115_Priority-queue_priority-queue-2	O3	6	60
rosetta_v06_01118_Probabilistic-choice_probabilistic-choice-1	O0	11	221
rosetta_v06_01118_Probabilistic-choice_probabilistic-choice-1	O1	11	218
rosetta_v06_01118_Probabilistic-choice_probabilistic-choice-1	O2	11	209
rosetta_v06_01118_Probabilistic-choice_probabilistic-choice-1	O3	11	236
rosetta_v06_01119_Problem-of-Apollonius_problem-of-apollonius	O0	15	908
rosetta_v06_01119_Problem-of-Apollonius_problem-of-apollonius	O1	15	763
rosetta_v06_01119_Problem-of-Apollonius_problem-of-apollonius	O2	15	902
rosetta_v06_01119_Problem-of-Apollonius_problem-of-apollonius	O3	15	1640
rosetta_v06_01121_Program-name_program-name-1	O0	10	91
rosetta_v06_01121_Program-name_program-name-1	O1	10	85
rosetta_v06_01121_Program-name_program-name-1	O2	10	86
rosetta_v06_01121_Program-name_program-name-1	O3	10	86
rosetta_v06_01123_Program-name_program-name-2	O0	10	88
rosetta_v06_01123_Program-name_program-name-2	O1	10	87
rosetta_v06_01123_Program-name_program-name-2	O2	10	88
rosetta_v06_01123_Program-name_program-name-2	O3	10	88
rosetta_v06_01127_Proper-divisors_proper-divisors-1	O0	11	161
rosetta_v06_01127_Proper-divisors_proper-divisors-1	O1	11	174
rosetta_v06_01127_Proper-divisors_proper-divisors-1	O2	11	252
rosetta_v06_01127_Proper-divisors_proper-divisors-1	O3	11	209
rosetta_v06_01128_Proper-divisors_proper-divisors-2	O0	12	214
rosetta_v06_01128_Proper-divisors_proper-divisors-2	O1	12	223
rosetta_v06_01128_Proper-divisors_proper-divisors-2	O2	12	287
rosetta_v06_01128_Proper-divisors_proper-divisors-2	O3	12	287
rosetta_v06_01129_Pseudo-random-numbers-Combined-recursive-generator-MRG32k3a_pseudo-random-numbers-combined-recursive-generator-mrg32k3a	O0	14	271
rosetta_v06_01129_Pseudo-random-numbers-Combined-recursive-generator-MRG32k3a_pseudo-random-numbers-combined-recursive-generator-mrg32k3a	O1	14	247
rosetta_v06_01129_Pseudo-random-numbers-Combined-recursive-generator-MRG32k3a_pseudo-random-numbers-combined-recursive-generator-mrg32k3a	O2	14	240
rosetta_v06_01129_Pseudo-random-numbers-Combined-recursive-generator-MRG32k3a_pseudo-random-numbers-combined-recursive-generator-mrg32k3a	O3	14	344
rosetta_v06_01130_Pseudo-random-numbers-Middle-square-method_pseudo-random-numbers-middle-square-method	O0	11	124
rosetta_v06_01130_Pseudo-random-numbers-Middle-square-method_pseudo-random-numbers-middle-square-method	O1	11	118
rosetta_v06_01130_Pseudo-random-numbers-Middle-square-method_pseudo-random-numbers-middle-square-method	O2	11	133
rosetta_v06_01130_Pseudo-random-numbers-Middle-square-method_pseudo-random-numbers-middle-square-method	O3	11	133
rosetta_v06_01131_Pseudo-random-numbers-PCG32_pseudo-random-numbers-pcg32	O0	13	240
rosetta_v06_01131_Pseudo-random-numbers-PCG32_pseudo-random-numbers-pcg32	O1	13	195
rosetta_v06_01131_Pseudo-random-numbers-PCG32_pseudo-random-numbers-pcg32	O2	13	214
rosetta_v06_01131_Pseudo-random-numbers-PCG32_pseudo-random-numbers-pcg32	O3	13	245
rosetta_v06_01132_Pseudo-random-numbers-Splitmix64_pseudo-random-numbers-splitmix64	O0	12	176
rosetta_v06_01132_Pseudo-random-numbers-Splitmix64_pseudo-random-numbers-splitmix64	O1	12	160
rosetta_v06_01132_Pseudo-random-numbers-Splitmix64_pseudo-random-numbers-splitmix64	O2	12	224
rosetta_v06_01132_Pseudo-random-numbers-Splitmix64_pseudo-random-numbers-splitmix64	O3	12	224
rosetta_v06_01133_Pseudo-random-numbers-Xorshift-star_pseudo-random-numbers-xorshift-star	O0	13	220
rosetta_v06_01133_Pseudo-random-numbers-Xorshift-star_pseudo-random-numbers-xorshift-star	O1	13	178
rosetta_v06_01133_Pseudo-random-numbers-Xorshift-star_pseudo-random-numbers-xorshift-star	O2	13	206
rosetta_v06_01133_Pseudo-random-numbers-Xorshift-star_pseudo-random-numbers-xorshift-star	O3	13	249
rosetta_v06_01135_Pythagorean-quadruples_pythagorean-quadruples-1	O0	10	174
rosetta_v06_01135_Pythagorean-quadruples_pythagorean-quadruples-1	O1	10	181
rosetta_v06_01135_Pythagorean-quadruples_pythagorean-quadruples-1	O2	10	184
rosetta_v06_01135_Pythagorean-quadruples_pythagorean-quadruples-1	O3	10	184
rosetta_v06_01136_Pythagorean-quadruples_pythagorean-quadruples-2	O0	10	182
rosetta_v06_01136_Pythagorean-quadruples_pythagorean-quadruples-2	O1	10	191
rosetta_v06_01136_Pythagorean-quadruples_pythagorean-quadruples-2	O2	10	172
rosetta_v06_01136_Pythagorean-quadruples_pythagorean-quadruples-2	O3	10	172
rosetta_v06_01138_Pythagorean-triples_pythagorean-triples-3	O0	11	275
rosetta_v06_01138_Pythagorean-triples_pythagorean-triples-3	O1	11	167
rosetta_v06_01138_Pythagorean-triples_pythagorean-triples-3	O2	11	170
rosetta_v06_01138_Pythagorean-triples_pythagorean-triples-3	O3	12	192
rosetta_v06_01140_Pythagorean-triples_pythagorean-triples-1	O1	10	164
rosetta_v06_01140_Pythagorean-triples_pythagorean-triples-1	O2	10	164
rosetta_v06_01140_Pythagorean-triples_pythagorean-triples-1	O3	10	164
rosetta_v06_01141_Pythagorean-triples_pythagorean-triples-5	O0	11	199
rosetta_v06_01141_Pythagorean-triples_pythagorean-triples-5	O1	11	170
rosetta_v06_01141_Pythagorean-triples_pythagorean-triples-5	O2	11	171
rosetta_v06_01141_Pythagorean-triples_pythagorean-triples-5	O3	11	171
rosetta_v06_01142_QR-decomposition_qr-decomposition	O0	23	1062
rosetta_v06_01142_QR-decomposition_qr-decomposition	O1	23	765
rosetta_v06_01142_QR-decomposition_qr-decomposition	O2	23	973
rosetta_v06_01142_QR-decomposition_qr-decomposition	O3	23	1560
rosetta_v06_01144_Quaternion-type_quaternion-type-1	O0	19	472
rosetta_v06_01144_Quaternion-type_quaternion-type-1	O1	19	306
rosetta_v06_01144_Quaternion-type_quaternion-type-1	O2	19	305
rosetta_v06_01144_Quaternion-type_quaternion-type-1	O3	19	314
rosetta_v06_01145_Queue-Definition_queue-definition-2	O0	11	161
rosetta_v06_01145_Queue-Definition_queue-definition-2	O1	11	122
rosetta_v06_01145_Queue-Definition_queue-definition-2	O2	11	132
rosetta_v06_01145_Queue-Definition_queue-definition-2	O3	11	132
rosetta_v06_01147_Queue-Definition_queue-definition-4	O0	10	151
rosetta_v06_01147_Queue-Definition_queue-definition-4	O1	10	120
rosetta_v06_01147_Queue-Definition_queue-definition-4	O2	10	125
rosetta_v06_01147_Queue-Definition_queue-definition-4	O3	10	125
rosetta_v06_01148_Queue-Definition_queue-definition-1	O0	11	254
rosetta_v06_01148_Queue-Definition_queue-definition-1	O1	11	169
rosetta_v06_01148_Queue-Definition_queue-definition-1	O2	11	184
rosetta_v06_01148_Queue-Definition_queue-definition-1	O3	11	184
rosetta_v06_01150_Quickselect-algorithm_quickselect-algorithm	O0	11	241
rosetta_v06_01150_Quickselect-algorithm_quickselect-algorithm	O1	11	163
rosetta_v06_01150_Quickselect-algorithm_quickselect-algorithm	O2	11	175
rosetta_v06_01150_Quickselect-algorithm_quickselect-algorithm	O3	11	225
rosetta_v06_01151_Quine_quine-1	O0	10	188
rosetta_v06_01151_Quine_quine-1	O1	10	109
rosetta_v06_01151_Quine_quine-1	O2	10	110
rosetta_v06_01151_Quine_quine-1	O3	10	110
rosetta_v06_01153_Quine_quine-2	O0	10	94
rosetta_v06_01153_Quine_quine-2	O1	10	89
rosetta_v06_01153_Quine_quine-2	O2	10	90
rosetta_v06_01153_Quine_quine-2	O3	10	90
rosetta_v06_01155_RPG-attributes-generator_rpg-attributes-generator	O0	11	222
rosetta_v06_01155_RPG-attributes-generator_rpg-attributes-generator	O1	11	188
rosetta_v06_01155_RPG-attributes-generator_rpg-attributes-generator	O2	11	191
rosetta_v06_01155_RPG-attributes-generator_rpg-attributes-generator	O3	11	215
rosetta_v06_01157_Radical-of-an-integer_radical-of-an-integer	O0	14	267
rosetta_v06_01157_Radical-of-an-integer_radical-of-an-integer	O1	14	233
rosetta_v06_01157_Radical-of-an-integer_radical-of-an-integer	O2	14	235
rosetta_v06_01157_Radical-of-an-integer_radical-of-an-integer	O3	14	335
rosetta_v06_01158_Ramer-Douglas-Peucker-line-simplification_ramer-douglas-peucker-line-simplification	O0	13	409
rosetta_v06_01158_Ramer-Douglas-Peucker-line-simplification_ramer-douglas-peucker-line-simplification	O1	13	291
rosetta_v06_01158_Ramer-Douglas-Peucker-line-simplification_ramer-douglas-peucker-line-simplification	O2	14	300
rosetta_v06_01158_Ramer-Douglas-Peucker-line-simplification_ramer-douglas-peucker-line-simplification	O3	14	306
rosetta_v06_01159_Random-Latin-squares_random-latin-squares	O0	14	422
rosetta_v06_01159_Random-Latin-squares_random-latin-squares	O1	14	371
rosetta_v06_01159_Random-Latin-squares_random-latin-squares	O2	14	435
rosetta_v06_01159_Random-Latin-squares_random-latin-squares	O3	14	513
rosetta_v06_01160_Random-number-generator-device-_random-number-generator-device--1	O0	10	154
rosetta_v06_01160_Random-number-generator-device-_random-number-generator-device--1	O1	10	141
rosetta_v06_01160_Random-number-generator-device-_random-number-generator-device--1	O2	10	131
rosetta_v06_01160_Random-number-generator-device-_random-number-generator-device--1	O3	10	131
rosetta_v06_01161_Random-number-generator-device-_random-number-generator-device--2	O0	10	91
rosetta_v06_01161_Random-number-generator-device-_random-number-generator-device--2	O1	10	89
rosetta_v06_01161_Random-number-generator-device-_random-number-generator-device--2	O2	10	90
rosetta_v06_01161_Random-number-generator-device-_random-number-generator-device--2	O3	10	90
rosetta_v06_01165_Random-numbers_random-numbers	O0	12	138
rosetta_v06_01165_Random-numbers_random-numbers	O1	12	127
rosetta_v06_01165_Random-numbers_random-numbers	O2	12	141
rosetta_v06_01165_Random-numbers_random-numbers	O3	12	155
rosetta_v06_01166_Range-consolidation_range-consolidation	O0	17	420
rosetta_v06_01166_Range-consolidation_range-consolidation	O1	17	320
rosetta_v06_01166_Range-consolidation_range-consolidation	O2	18	341
rosetta_v06_01166_Range-consolidation_range-consolidation	O3	17	396
rosetta_v06_01167_Range-expansion_range-expansion	O0	14	293
rosetta_v06_01167_Range-expansion_range-expansion	O1	14	258
rosetta_v06_01167_Range-expansion_range-expansion	O2	14	280
rosetta_v06_01167_Range-expansion_range-expansion	O3	14	280
rosetta_v06_01168_Range-extraction_range-extraction	O0	11	263
rosetta_v06_01168_Range-extraction_range-extraction	O1	11	241
rosetta_v06_01168_Range-extraction_range-extraction	O2	11	226
rosetta_v06_01168_Range-extraction_range-extraction	O3	11	226
rosetta_v06_01169_Ranking-methods_ranking-methods	O0	16	619
rosetta_v06_01169_Ranking-methods_ranking-methods	O1	16	477
rosetta_v06_01169_Ranking-methods_ranking-methods	O2	16	498
rosetta_v06_01169_Ranking-methods_ranking-methods	O3	16	552
rosetta_v06_01170_Rate-counter_rate-counter	O0	12	172
rosetta_v06_01170_Rate-counter_rate-counter	O1	12	147
rosetta_v06_01170_Rate-counter_rate-counter	O2	12	188
rosetta_v06_01170_Rate-counter_rate-counter	O3	12	188
rosetta_v06_01171_Ray-casting-algorithm_ray-casting-algorithm	O0	18	829
rosetta_v06_01171_Ray-casting-algorithm_ray-casting-algorithm	O1	18	510
rosetta_v06_01171_Ray-casting-algorithm_ray-casting-algorithm	O2	18	521
rosetta_v06_01171_Ray-casting-algorithm_ray-casting-algorithm	O3	18	643
rosetta_v06_01173_Read-a-file-character-by-character-UTF8_read-a-file-character-by-character-utf8	O0	10	118
rosetta_v06_01173_Read-a-file-character-by-character-UTF8_read-a-file-character-by-character-utf8	O1	10	113
rosetta_v06_01173_Read-a-file-character-by-character-UTF8_read-a-file-character-by-character-utf8	O2	10	115
rosetta_v06_01173_Read-a-file-character-by-character-UTF8_read-a-file-character-by-character-utf8	O3	10	115
rosetta_v06_01174_Read-a-file-line-by-line_read-a-file-line-by-line-3	O0	12	262
rosetta_v06_01174_Read-a-file-line-by-line_read-a-file-line-by-line-3	O1	12	239
rosetta_v06_01174_Read-a-file-line-by-line_read-a-file-line-by-line-3	O2	13	246
rosetta_v06_01174_Read-a-file-line-by-line_read-a-file-line-by-line-3	O3	13	246
rosetta_v06_01175_Read-a-file-line-by-line_read-a-file-line-by-line-1	O0	10	96
rosetta_v06_01175_Read-a-file-line-by-line_read-a-file-line-by-line-1	O1	10	97
rosetta_v06_01175_Read-a-file-line-by-line_read-a-file-line-by-line-1	O2	10	94
rosetta_v06_01175_Read-a-file-line-by-line_read-a-file-line-by-line-1	O3	10	94
rosetta_v06_01176_Read-a-file-line-by-line_read-a-file-line-by-line-2	O0	10	135
rosetta_v06_01176_Read-a-file-line-by-line_read-a-file-line-by-line-2	O1	10	134
rosetta_v06_01176_Read-a-file-line-by-line_read-a-file-line-by-line-2	O2	10	130
rosetta_v06_01176_Read-a-file-line-by-line_read-a-file-line-by-line-2	O3	10	130
rosetta_v06_01177_Read-a-specific-line-from-a-file_read-a-specific-line-from-a-file-1	O0	8	188
rosetta_v06_01177_Read-a-specific-line-from-a-file_read-a-specific-line-from-a-file-1	O1	8	167
rosetta_v06_01177_Read-a-specific-line-from-a-file_read-a-specific-line-from-a-file-1	O2	9	170
rosetta_v06_01177_Read-a-specific-line-from-a-file_read-a-specific-line-from-a-file-1	O3	9	169
rosetta_v06_01178_Read-a-specific-line-from-a-file_read-a-specific-line-from-a-file-2	O0	11	250
rosetta_v06_01178_Read-a-specific-line-from-a-file_read-a-specific-line-from-a-file-2	O1	11	228
rosetta_v06_01178_Read-a-specific-line-from-a-file_read-a-specific-line-from-a-file-2	O2	11	265
rosetta_v06_01178_Read-a-specific-line-from-a-file_read-a-specific-line-from-a-file-2	O3	11	265
rosetta_v06_01179_Read-entire-file_read-entire-file-1	O0	10	158
rosetta_v06_01179_Read-entire-file_read-entire-file-1	O1	10	150
rosetta_v06_01179_Read-entire-file_read-entire-file-1	O2	10	151
rosetta_v06_01179_Read-entire-file_read-entire-file-1	O3	10	151
rosetta_v06_01181_Read-entire-file_read-entire-file-2	O0	10	141
rosetta_v06_01181_Read-entire-file_read-entire-file-2	O1	10	133
rosetta_v06_01181_Read-entire-file_read-entire-file-2	O2	10	132
rosetta_v06_01181_Read-entire-file_read-entire-file-2	O3	10	132
rosetta_v06_01184_Record-sound_record-sound	O0	12	158
rosetta_v06_01184_Record-sound_record-sound	O1	12	159
rosetta_v06_01184_Record-sound_record-sound	O2	12	166
rosetta_v06_01184_Record-sound_record-sound	O3	12	166
rosetta_v06_01186_Regular-expressions_regular-expressions-1	O0	10	278
rosetta_v06_01186_Regular-expressions_regular-expressions-1	O1	10	200
rosetta_v06_01186_Regular-expressions_regular-expressions-1	O2	10	199
rosetta_v06_01186_Regular-expressions_regular-expressions-1	O3	10	199
rosetta_v06_01188_Remove-duplicate-elements_remove-duplicate-elements-3	O0	12	187
rosetta_v06_01188_Remove-duplicate-elements_remove-duplicate-elements-3	O1	12	169
rosetta_v06_01188_Remove-duplicate-elements_remove-duplicate-elements-3	O2	12	166
rosetta_v06_01188_Remove-duplicate-elements_remove-duplicate-elements-3	O3	12	171
rosetta_v06_01189_Remove-duplicate-elements_remove-duplicate-elements-1	O0	11	197
rosetta_v06_01189_Remove-duplicate-elements_remove-duplicate-elements-1	O1	11	187
rosetta_v06_01189_Remove-duplicate-elements_remove-duplicate-elements-1	O2	11	189
rosetta_v06_01189_Remove-duplicate-elements_remove-duplicate-elements-1	O3	11	189
rosetta_v06_01190_Remove-duplicate-elements_remove-duplicate-elements-2	O0	13	244
rosetta_v06_01190_Remove-duplicate-elements_remove-duplicate-elements-2	O1	13	228
rosetta_v06_01190_Remove-duplicate-elements_remove-duplicate-elements-2	O2	13	208
rosetta_v06_01190_Remove-duplicate-elements_remove-duplicate-elements-2	O3	13	229
rosetta_v06_01191_Remove-lines-from-a-file_remove-lines-from-a-file	O0	10	295
rosetta_v06_01191_Remove-lines-from-a-file_remove-lines-from-a-file	O1	10	252
rosetta_v06_01191_Remove-lines-from-a-file_remove-lines-from-a-file	O2	10	253
rosetta_v06_01191_Remove-lines-from-a-file_remove-lines-from-a-file	O3	10	253
rosetta_v06_01192_Rename-a-file_rename-a-file	O0	10	101
rosetta_v06_01192_Rename-a-file_rename-a-file	O1	10	93
rosetta_v06_01192_Rename-a-file_rename-a-file	O2	10	95
rosetta_v06_01192_Rename-a-file_rename-a-file	O3	10	95
rosetta_v06_01194_Rendezvous_rendezvous-1	O0	16	369
